market_id,question,description,outcomes,end_date,volume,ground_truth,ground_truth_label,final_prices,slug
531541,Will Trump announce tariffs on Venezuela on April 2?,"This market will resolve to “Yes” if Donald Trump or his administration officially announces that the U.S. government will impose any new or increased tariffs on the listed country on April 2, 2025 ET. Otherwise, this market will resolve to “No”.

Any tariff which is officially announced within the market's time frame will qualify, regardless of if/when the tariff goes into effect.

Only tariffs specifically targeting a named country will qualify. For example, a tariff on the European Union would not count for France. Likewise, a global tariff (tariffs on all imports into the US) will not count toward this market's resolution.

Announcements that tariffs which were previously delayed will go into effect, including the March 4 tariffs on Canada and Mexico, will qualify for a “Yes” resolution. 

An announcement of a “secondary tariff” on countries purchasing from a listed country will qualify solely for the origin country unless the purchasing country is explicitly named. For example, a tariff on any country purchasing oil from Venezuela will qualify the market for Venezuela to resolve “Yes” but will not count as a tariff on the countries purchasing Venezuelan oil unless they are explicitly named.  

The resolution source will be official announcements from the Trump administration however a consensus for credible reporting may also be used.","[""Yes"", ""No""]",2025-04-02T12:00:00Z,99812.42,1,Yes,"[1.0, 0.0]",will-trump-announce-tariffs-on-venezuela-on-april-2
735254,"Will the price of Ethereum be between $3,000 and $3,100 on December 5?","This market will resolve according to the final ""Close"" price of the Binance 1 minute candle for ETH/USDT 12:00 in the ET timezone (noon) on the date specified in the title. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the ETH/USDT ""Close"" prices currently available at https://www.binance.com/en/trade/ETH_USDT with ""1m"" and ""Candles"" selected on the top bar.

If the reported value falls exactly between two brackets, then this market will resolve to the higher range bracket.

Please note that this market is about the price according to Binance ETH/USDT, not according to other sources or spot markets.","[""Yes"", ""No""]",2025-12-05T17:00:00Z,99811.81,1,Yes,"[1.0, 0.0]",will-the-price-of-ethereum-be-between-3000-3100-on-december-5
518559,Will the Tampa Bay Lightning win the 2025 President’s Trophy?,"This market will resolve to “Yes” if the Tampa Bay Lightning win the 2025 NHL President’s Trophy. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2025 President’s Trophy based off the rules of the NHL.

The resolution source for this market will be information from the NHL.","[""Yes"", ""No""]",2025-04-17T12:00:00Z,997980.41,0,No,"[0.0, 1.0]",will-the-tampa-bay-lightning-win-the-2025-presidents-trophy
1323425,"US strikes Yemen by February 28, 2026?","This market will resolve to ""Yes"" if the US initiates a drone, missile, or air strike on Yemen soil or any official Yemen embassy or consulate by the listed date, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

For the purposes of this market, a qualifying ""strike"" is defined as the use of aerial bombs, drones or missiles (including cruise or ballistic missiles) launched by US military forces that impact Yemen ground territory or any official Yemen embassy or consulate (e.g., if a weapons depot on Yemen soil is hit by an US missile, this market will resolve to ""Yes"").

Missiles or drones which are intercepted and surface-to-air missile strikes will not be sufficient for a ""Yes"" resolution regardless of whether they land on Yemen territory or cause damage.

Actions such as artillery fire, small arms fire, FPV or ATGM strikes directly, ground incursions, naval shelling, cyberattacks, or other operations conducted by US ground operatives will not qualify.

The resolution source will be a consensus of credible reporting.

If no qualifying strike is confirmed by the resolution date this market will remain open until the end of the second day after the resolution time. If the date/time of a qualifying strike cannot be confirmed by a consensus of credible reporting by that time, it will resolve to ""No"" regardless of whether a strike was later confirmed to have taken place.","[""Yes"", ""No""]",2026-03-31T00:00:00Z,99794.13,0,No,"[0.0, 1.0]",us-strikes-yemen-by-february-28-2026
680535,Will annual inflation increase by 3.0% in November?,"This is a market about inflation over the 12-month period ending November 2025, before seasonal adjustment, as reported by the Bureau of Labor Statistics.

This market will resolve to the number the Consumer Price Index (CPI) increased by over the 12-month period ending in November 2025 according to the monthly Bureau of Labor Statistics (BLS) report.

The resolution source for this market will be the BLS Consumer Price Index report released for November 2025 (https://www.bls.gov/bls/news-release/cpi.htm), currently scheduled to be released on December 18, 2025, 2025, at 8:30 AM ET. Resolution of this market will take place upon release of the aforementioned data.

Note: the resolution source for this market will be the official monthly BLS CPI news release, which reports inflation over 12-month periods to only one decimal point (e.g., 2.9%). Thus, this is the level of precision that will be used when resolving the market.

If the BLS does not release the relevant figures on the scheduled date, this market may remain open up until the scheduled release time of the next CPI report (https://www.bls.gov/schedule). If the information is not released by that time, this market will resolve according the figures of the most recent previous month with available data. ","[""Yes"", ""No""]",2025-12-18T00:00:00Z,99793.11,0,No,"[0.0, 1.0]",will-annual-inflation-increase-by-3pt0-in-november
1124634,Will Al Kholood Saudi Club win on 2026-02-03?,"In the upcoming game, scheduled for February 3, 2026
If Al Kholood Saudi Club wins, this market will resolve to ""Yes"".
Otherwise, this market will resolve to ""No"".
If the game is postponed, this market will remain open until the game has been completed.
If the game is canceled entirely, with no make-up game, this market will resolve ""No"".
This market refers only to the outcome within the first 90 minutes of regular play plus stoppage time.","[""Yes"", ""No""]",2026-02-03T15:40:00Z,99789.38,0,No,"[0.0, 1.0]",spl-dam-kho-2026-02-03-kho
651002,Will VfB Stuttgart win on 2025-11-09?,"In the upcoming game, scheduled for November 9, 2025
If VfB Stuttgart wins, this market will resolve to ""Yes"".
Otherwise, this market will resolve to ""No"".
If the game is postponed, this market will remain open until the game has been completed.
If the game is canceled entirely, with no make-up game, this market will resolve ""No"".
This market refers only to the outcome within the first 90 minutes of regular play plus stoppage time.","[""Yes"", ""No""]",2025-11-09T16:30:00Z,99786.41,1,Yes,"[1.0, 0.0]",bun-stu-aug-2025-11-09-stu
1340487,"Will Elon Musk post 115-139 tweets from February 7 to February 9, 2026?","This market will resolve according to the number of times Elon Musk (@elonmusk), posts on X from February 7 12:00 PM ET to February 9, 2026 12:00 PM ET.

For the purposes of this market, only main feed posts, quote posts and reposts will count.

Replies will NOT count towards the total - however, replies on the main feed such as https://x.com/elonmusk/status/1786073478711353576 will be counted by the tracker.

Deleted posts will count as long as they remain available long enough to be captured by the tracker (~5 minutes).

Community reposts which are not counted by the tracker not count toward the total.

The resolution source for this market is the 'Post Counter' figure for posts found at https://xtracker.polymarket.com. Individual posts can be viewed by clicking ""Export Data"". If the tracker does not update correctly in accordance with the rules, X itself may be used as a secondary resolution source.","[""Yes"", ""No""]",2026-02-09T17:00:00Z,997824.85,1,Yes,"[1.0, 0.0]",elon-musk-of-tweets-february-7-february-9-115-139
610726,Will Ajax Amsterdam win on 2025-09-30?,"In the upcoming UCL game, scheduled for September 30 at 3:00PM ET,
If Ajax Amsterdam wins, this market will resolve to “Yes”.
If Ajax Amsterdam loses, this market will resolve to “No”.
If the game is postponed, this market will remain open until the game has been completed.
If the game is canceled entirely, with no make-up game, this market will resolve “No”.
This market refers only to the outcome within the first 90 minutes of regular play plus stoppage time.","[""Yes"", ""No""]",2025-09-30T19:00:00Z,99773.56,0,No,"[0.0, 1.0]",ucl-olm-aja-2025-09-30-aja
554707,Another US military action against Iran by June 30?,"This market will resolve to ""Yes"" if the US initiates a military action on Iranian soil, airspace, or maritime territory or against any Iranian embassies or consulates between June 21, 8:00 PM ET and, June 30, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

For the purposes of this market, a ""military action"" will be considered to be any use of force executed by the US military on Iranian soil, airspace, or maritime territory (e.g. if a weapons depot on Iranian soil is hit by an the US missile, this market will resolve to ""Yes"") that is officially acknowledged by the the US government or a consensus of credible reporting. This includes, but is not limited to, airstrikes, naval attacks, or ground invasions. Cyber attacks, sanctions, or diplomatic actions will not count towards the resolution of this market.

In the case that the ""Yes"" resolution criteria are met prior to this market's resolution date, this market will resolve immediately.","[""Yes"", ""No""]",2025-06-30T00:00:00Z,997664.02,0,No,"[0.0, 1.0]",another-us-military-action-against-iran-by-june-30
